,token,valid,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,two_frame_extended_comfort,score
0,a25711b4fdcc50df,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
1,901722c88ebf50ea,True,1.0,1.0,1.0,1.0,0.7142549235543744,1.0,1.0,1.0,1.0,0.910704663610742
2,08e8092f5e66571f,True,1.0,1.0,1.0,1.0,0.8054296407827881,1.0,1.0,1.0,1.0,0.9391967627446213
3,31cda9ad4b8257b9,True,1.0,1.0,1.0,1.0,0.48626342163224373,1.0,1.0,1.0,0.0,0.7144573192600762
4,ac0fb7997f4e5106,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
5,534431abbbd75d4f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,4020785f2bf55d0b,True,1.0,1.0,1.0,1.0,0.7280635865036063,1.0,0.0,1.0,1.0,0.7900198707823769
7,52de85cf514f5afd,True,0.0,0.0,1.0,1.0,0.9688360605190605,0.0,1.0,1.0,1.0,0.0
8,5ee6f86b7dec5484,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,c48cfa7c240d5808,True,1.0,1.0,1.0,1.0,0.6704333097115073,1.0,1.0,1.0,0.0,0.772010409284846
10,23d70775af9754e8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,1e241714a35658ff,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,2c67391395c65d6a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
13,812464919a4f5362,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,6894aab92b0058dd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
15,0b5b1309df2f5627,True,1.0,1.0,1.0,1.0,0.4682969307599457,1.0,1.0,1.0,1.0,0.833842790862483
16,ff5e13b14d735e52,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
17,dc2d59ce7b1258cf,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
18,e57f09cee57d5ee1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,91defa409f0254d5,True,1.0,1.0,1.0,1.0,0.53580368214255,1.0,1.0,1.0,0.0,0.7299386506695469
20,e805310ff3055efa,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,1f0f883695f05e6c,True,1.0,1.0,1.0,1.0,0.6385492578575357,1.0,1.0,1.0,1.0,0.8870466430804799
22,24d02c4c2a325f01,True,0.5,0.0,1.0,1.0,0.9473631461056319,0.0,1.0,1.0,1.0,0.0
23,ab2b84d310be5bed,True,1.0,1.0,1.0,1.0,0.6939698119680984,1.0,1.0,1.0,1.0,0.9043655662400307
24,6370add5182e51b7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,14d171fcb9295596,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
26,d9fdaff6c17659bc,True,1.0,1.0,1.0,1.0,0.7777394760528997,1.0,1.0,1.0,1.0,0.9305435862665312
27,3e5bb75bed1d58ad,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,91ae20bf459859fe,True,1.0,1.0,1.0,1.0,0.5910672127890163,1.0,1.0,1.0,0.0,0.7472085039965676
29,83fd1c194c0c5441,True,1.0,1.0,1.0,1.0,0.9035986107101734,1.0,1.0,1.0,,0.9655709323964905
30,4606b66d9fe75354,True,1.0,1.0,1.0,1.0,0.8444192853380343,1.0,1.0,1.0,1.0,0.9513810266681357
31,e8f5c2714bfe5213,True,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
32,d5407856a57357ce,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33,453bdd4f77af5c90,True,0.0,1.0,1.0,1.0,0.44894600429605874,1.0,1.0,1.0,0.0,0.0
34,cddadd26002959f4,True,1.0,1.0,1.0,1.0,0.4564704092299972,1.0,1.0,1.0,0.0,0.7051470028843742
35,661cdcf44ebe5c68,True,0.5,0.0,1.0,1.0,0.9713718573766059,1.0,1.0,1.0,1.0,0.0
36,ed98a4566ea95092,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,f6195258cc20552f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
38,f2280f25f98852c0,True,1.0,1.0,1.0,1.0,0.45805612538581,1.0,1.0,1.0,0.0,0.7056425391830656
39,24567f5ad57455c4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
40,b9c8a72571a85792,True,0.0,0.0,1.0,1.0,0.9541158592263822,0.0,1.0,1.0,1.0,0.0
41,34f30283d3bd53ec,True,1.0,1.0,1.0,1.0,0.6210966215487449,1.0,1.0,1.0,,0.8646773648388375
42,412e722526585e4a,True,1.0,1.0,1.0,1.0,0.603270088954258,1.0,1.0,1.0,0.0,0.7510219027982057
43,35f226ec4cac52fc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
44,014369205e025f0c,True,1.0,1.0,1.0,1.0,0.71225284678476,1.0,1.0,1.0,1.0,0.9100790146202375
