,token,valid,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,two_frame_extended_comfort,score
0,6280a12d79b4518a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,ab6e020759565f9f,True,1.0,1.0,1.0,1.0,0.5025985265319186,1.0,1.0,1.0,0.0,0.7195620395412246
2,c48cfa7c240d5808,True,1.0,1.0,1.0,1.0,0.670434753673785,1.0,1.0,1.0,0.0,0.7720108605230578
3,1893fb783df95146,True,1.0,0.0,1.0,1.0,0.8502800580371414,1.0,1.0,1.0,0.0,0.0
4,12af1e0adcb65df9,True,1.0,1.0,1.0,1.0,0.8393578269312891,1.0,1.0,1.0,1.0,0.9497993209160278
5,a76311c957b05f8c,True,0.5,0.0,0.0,1.0,0.9773102119480944,0.0,1.0,1.0,0.0,0.0
6,5c2c553d990d5a17,True,1.0,0.0,1.0,1.0,0.6836319908647663,1.0,1.0,1.0,1.0,0.0
7,1b35b775c4a95647,True,0.0,1.0,1.0,1.0,0.6894918579566619,0.0,0.0,1.0,0.0,0.0
8,34f30283d3bd53ec,True,1.0,1.0,1.0,1.0,0.6831988672693741,1.0,1.0,1.0,,0.8868567383104907
9,cc6022c226c15d80,True,1.0,0.0,1.0,1.0,0.9095730794539212,1.0,1.0,1.0,1.0,0.0
10,064018bfafb05f56,True,1.0,0.0,1.0,1.0,0.6557702028202365,1.0,0.0,1.0,1.0,0.0
11,2649dcc8a1725fb2,True,1.0,0.0,1.0,1.0,0.6752145941900762,1.0,1.0,1.0,1.0,0.0
12,ef7822ee7fa35042,True,1.0,1.0,1.0,1.0,0.6812302166481257,1.0,1.0,1.0,1.0,0.9003844427025393
13,473a047c10f45ef3,True,0.0,1.0,1.0,1.0,0.3007749404678445,1.0,1.0,1.0,1.0,0.0
14,ac45c0d29f1e5d76,True,1.0,1.0,1.0,1.0,0.8886869799571615,1.0,1.0,1.0,1.0,0.9652146812366129
15,449f88cb93fe53d8,True,1.0,1.0,1.0,1.0,0.22106591372240594,1.0,1.0,1.0,1.0,0.7565830980382519
16,5975a1af11e25fe4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,3a8a3a691f4450b5,True,1.0,1.0,1.0,1.0,0.5418721700497429,1.0,1.0,1.0,0.0,0.7318350531405446
18,4ccc9e33aa795ef1,True,1.0,1.0,1.0,1.0,0.25199045656940566,1.0,1.0,1.0,,0.7328537344890734
19,10ffaee1fe81544d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
20,8560e670c7865e3f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
21,e96f254899095cf1,True,1.0,1.0,1.0,1.0,0.8165872762586773,1.0,1.0,1.0,0.0,0.8176835238308366
22,1d3700dc6c9950e0,True,1.0,0.0,1.0,1.0,0.6855571076439727,1.0,1.0,1.0,1.0,0.0
23,cd8518ca186155f9,True,1.0,1.0,1.0,1.0,0.7933358865024885,1.0,0.0,1.0,1.0,0.8104174645320277
24,1e241714a35658ff,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5625
25,4606b66d9fe75354,True,1.0,1.0,1.0,1.0,0.27192960668977617,1.0,1.0,1.0,0.0,0.6474780020905551
26,562f38636f975be4,True,1.0,1.0,1.0,1.0,0.588406864455077,0.0,1.0,1.0,1.0,0.5588771451422115
27,469dfe790903577a,True,1.0,1.0,1.0,1.0,0.6788610504157174,1.0,1.0,1.0,1.0,0.8996440782549117
28,fb0297e3fc9b573e,True,0.0,1.0,1.0,1.0,0.05730725950098519,1.0,1.0,1.0,1.0,0.0
29,014369205e025f0c,True,1.0,1.0,1.0,1.0,0.6557041006772493,1.0,1.0,1.0,1.0,0.8924075314616404
30,eb430bd4f0095c28,True,1.0,1.0,1.0,1.0,0.42396477809473376,1.0,1.0,1.0,0.0,0.6949889931546043
31,c5dfe79ae983556a,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
32,e16ed6e841ee58cd,True,0.0,1.0,1.0,1.0,0.04489868982818187,1.0,1.0,1.0,,0.0
33,74deabca4e1259f5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
34,368cb65e8fef57b7,True,1.0,1.0,1.0,1.0,0.6752585351343388,1.0,1.0,1.0,,0.884020905405121
35,435eadb0f1fe5b49,True,1.0,1.0,1.0,1.0,0.9407974186797461,1.0,1.0,1.0,0.0,0.8564991933374206
36,08e8092f5e66571f,True,1.0,1.0,1.0,1.0,0.8082569011790619,1.0,1.0,1.0,1.0,0.9400802816184568
37,82cd122751085a80,True,1.0,0.0,1.0,1.0,0.9475065054087135,1.0,1.0,1.0,1.0,0.0
38,43ebecce459052f2,True,1.0,0.0,1.0,1.0,0.7386952613240607,1.0,1.0,1.0,1.0,0.0
39,d08c7fa247395729,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,6fbe0e06902e5304,True,1.0,1.0,1.0,1.0,0.6240061761041117,1.0,1.0,1.0,,0.8657164914657542
41,a41f538fa8e25be0,True,1.0,1.0,1.0,1.0,0.9677456306868899,1.0,1.0,1.0,,0.9884805823881749
42,5876e4def8615813,True,1.0,1.0,1.0,1.0,0.796958081754116,1.0,1.0,1.0,0.0,0.8115494005481613
43,812464919a4f5362,True,1.0,1.0,1.0,1.0,0.9257941963481857,1.0,1.0,1.0,1.0,0.976810686358808
44,31cda9ad4b8257b9,True,1.0,1.0,1.0,1.0,0.6300692702615986,1.0,1.0,1.0,0.0,0.7593966469567496
45,2b4e72f733d35e89,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
46,534431abbbd75d4f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47,d5407856a57357ce,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
48,e9c2ed7aa8275015,True,1.0,1.0,1.0,1.0,0.9503254665325422,1.0,1.0,1.0,1.0,0.9844767082914194
49,0c318d7923d15b78,True,1.0,1.0,1.0,1.0,0.6732062565483125,1.0,1.0,1.0,,0.8832879487672545
50,bcd26bf1bf055164,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
51,f7103dfe59a959be,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
52,73b4c0560bd85b5e,True,1.0,0.0,0.5,1.0,0.8500899656927167,1.0,1.0,1.0,0.0,0.0
53,3f664a7d5f5e5bba,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
54,6884907db45c5cad,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55,a6fd750fe57d5bb9,True,1.0,0.0,1.0,1.0,0.5359392634467859,1.0,1.0,1.0,1.0,0.0
56,d929120b36a95db5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
57,1bb7bab27d1552f5,True,1.0,1.0,1.0,1.0,0.3701957847515319,1.0,1.0,1.0,1.0,0.8031861827348538
58,090af86f693c507b,True,1.0,1.0,1.0,1.0,0.39482548377201754,1.0,1.0,1.0,,0.783866244204292
59,5b21d7acaa545a46,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,19488eb3301f5d26,True,1.0,0.0,1.0,1.0,0.605437537941301,1.0,1.0,1.0,,0.0
61,9116e9726a6f59cb,True,1.0,1.0,1.0,1.0,0.9275030464813598,1.0,1.0,1.0,1.0,0.9773447020254249
62,20f825e0d33a5160,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
63,52de85cf514f5afd,True,1.0,1.0,1.0,1.0,0.9940775422909205,1.0,1.0,1.0,1.0,0.9981492319659127
64,cdec001a2536542c,True,1.0,1.0,1.0,1.0,0.4757679652878524,1.0,1.0,1.0,0.0,0.7111774891524538
65,80ae73dfb4c45e8d,True,1.0,1.0,1.0,1.0,0.9843701651521596,1.0,1.0,1.0,1.0,0.9951156766100498
66,e1f6c044f4235462,True,1.0,1.0,1.0,1.0,0.3647477073142881,1.0,1.0,1.0,0.0,0.676483658535715
67,b191eb9b8de25005,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
68,d45773d48e4f5fb7,True,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0
69,24567f5ad57455c4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
70,55a584a116ec5e6d,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
71,1eff566e627f56b9,True,1.0,1.0,1.0,1.0,0.6031689057049057,1.0,1.0,1.0,1.0,0.875990283032783
72,9c1e8e69c7cd537b,True,1.0,1.0,1.0,1.0,0.9991750326303032,1.0,1.0,1.0,1.0,0.9997421976969698
73,8db7275969855f22,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
74,58857855de47556e,True,0.0,1.0,1.0,1.0,0.7542483027928917,1.0,1.0,1.0,0.0,0.0
75,7e5bb23808a850ca,True,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
76,8ee3467219fc5c8a,True,1.0,1.0,1.0,1.0,0.5880626560400684,1.0,1.0,1.0,0.0,0.7462695800125214
77,868b74972b4c59fd,True,1.0,1.0,1.0,1.0,0.6946510784940739,1.0,1.0,1.0,0.0,0.7795784620293981
78,0b57b00279885fd4,True,1.0,1.0,1.0,1.0,0.654281132995563,1.0,1.0,1.0,,0.8765289760698439
79,88642e4f16be55bd,True,1.0,1.0,1.0,1.0,0.6498331231089486,0.0,1.0,0.0,1.0,0.4530728509715464
80,73e0459194ce577f,True,1.0,1.0,1.0,1.0,0.4833640169024556,1.0,1.0,1.0,0.0,0.7135512552820173
81,552fd48bfce35a20,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82,59a1d448fbdf53f6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
83,2c67391395c65d6a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
84,a6da1090aa335503,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
85,0456452c8a13546c,True,1.0,0.0,1.0,1.0,0.628444340786081,1.0,0.0,1.0,1.0,0.0
86,6b8554204c935ab0,True,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
87,b354451e4f8859f9,True,1.0,1.0,1.0,1.0,0.9231643634797553,1.0,1.0,1.0,0.0,0.8509888635874235
88,f587b097f5f65db6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
89,d3badb5f8c125e12,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
90,412e722526585e4a,True,1.0,1.0,1.0,1.0,0.6711702883866324,1.0,1.0,1.0,0.0,0.7722407151208226
91,c4b1d4fabd315035,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
92,453bdd4f77af5c90,True,1.0,1.0,1.0,1.0,0.4572568412258659,1.0,1.0,1.0,0.0,0.7053927628830831
93,143420292ce554f6,True,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
94,7ffaa3cf8bf45474,True,0.0,1.0,1.0,1.0,0.044027516764771055,1.0,1.0,1.0,1.0,0.0
95,a371624958cb52ea,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
96,33b379cc74255b15,True,1.0,1.0,1.0,1.0,0.9541643958401375,1.0,1.0,1.0,1.0,0.9856763737000429
97,067d731005885300,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
98,2cd1545c4c835ead,True,1.0,1.0,1.0,1.0,0.6502467249037719,1.0,1.0,1.0,,0.8750881160370614
99,61232ab3e2085282,True,1.0,1.0,1.0,1.0,0.9819696737591852,1.0,1.0,1.0,1.0,0.9943655230497453
100,2087ff145dae502d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
101,d8effdc24c235d3f,True,1.0,1.0,1.0,1.0,0.17950288985194152,1.0,1.0,1.0,1.0,0.7435946530787317
102,153af25086535f35,True,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0
103,71ed3e4fcadc5322,True,1.0,1.0,1.0,1.0,0.3738265525063266,1.0,1.0,1.0,0.0,0.6793207976582271
104,a0e9cbedca0a56b7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
105,9933a1df50ff5919,True,0.0,0.0,0.0,1.0,0.8952481506004834,0.0,1.0,1.0,0.0,0.0
106,2928cfbed3d15000,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
107,0a51eebaccc95c36,True,1.0,1.0,1.0,1.0,0.7148433767020741,1.0,1.0,1.0,1.0,0.9108885552193982
108,2e21fba9a22851ae,True,0.0,1.0,1.0,1.0,0.17405578722888876,1.0,1.0,1.0,1.0,0.0
