,token,valid,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,two_frame_extended_comfort,score
0,d5407856a57357ce,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
1,4606b66d9fe75354,True,1.0,1.0,1.0,1.0,0.3349959825793389,1.0,1.0,1.0,1.0,0.7921862445560435
2,e8f5c2714bfe5213,True,0.5,0.0,1.0,1.0,0.9730868638419694,0.0,1.0,1.0,1.0,0.0
3,f10d0ad9103c5495,True,0.5,0.0,1.0,1.0,0.9423523073592849,0.0,1.0,1.0,1.0,0.0
4,e96f254899095cf1,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
5,e57f09cee57d5ee1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
6,6884907db45c5cad,True,0.0,0.0,0.0,1.0,0.9982499340822488,0.0,1.0,1.0,1.0,0.0
7,1e241714a35658ff,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
8,221199c4bcef5e62,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,5997813b7cc55036,True,1.0,1.0,1.0,1.0,0.8571268745494592,1.0,1.0,1.0,0.0,0.830352148296706
10,c48cfa7c240d5808,True,1.0,1.0,1.0,1.0,0.6829755952028955,1.0,1.0,1.0,0.0,0.7759298735009048
11,0c318d7923d15b78,True,1.0,1.0,1.0,1.0,0.975549419044794,1.0,1.0,1.0,,0.991267649658855
12,35f226ec4cac52fc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75
13,808e5edcddce51c3,True,1.0,1.0,1.0,1.0,0.41249567030260553,1.0,1.0,1.0,0.0,0.6914048969695642
14,661cdcf44ebe5c68,True,0.5,0.0,1.0,1.0,0.9722575064570522,1.0,1.0,1.0,1.0,0.0
15,1d7fd5ffc1e3571c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,453bdd4f77af5c90,True,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
17,45e8b10f95925c47,True,0.5,0.0,1.0,1.0,0.8762818267001569,0.0,1.0,1.0,0.0,0.0
18,f2280f25f98852c0,True,1.0,1.0,1.0,1.0,0.41454311290053353,1.0,1.0,1.0,0.0,0.6920447227814167
19,34f30283d3bd53ec,True,1.0,1.0,1.0,1.0,0.6213441471531991,1.0,1.0,1.0,,0.8647657668404282
20,b9c8a72571a85792,True,0.0,0.0,0.5,1.0,0.9433531773636871,0.0,1.0,1.0,1.0,0.0
21,91ae20bf459859fe,True,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22,210e056a17d1522d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,f6195258cc20552f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75
24,52de85cf514f5afd,True,0.0,0.0,0.0,1.0,0.9522140576927269,0.0,0.0,1.0,1.0,0.0
25,5a4709a2348f58a7,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4375
26,e805310ff3055efa,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75
27,14d171fcb9295596,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
28,812464919a4f5362,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
29,412e722526585e4a,True,0.0,1.0,1.0,1.0,0.3822426941965007,0.0,0.0,0.0,0.0,0.0
30,6280a12d79b4518a,True,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
31,cddadd26002959f4,True,0.0,0.0,0.5,1.0,0.2870531398867063,0.0,0.0,0.0,0.0,0.0
32,435eadb0f1fe5b49,True,1.0,1.0,1.0,1.0,0.5781469187784882,1.0,1.0,0.0,0.0,0.6181709121182776
33,fe703fbf263151f2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,4b594a8e80915943,True,1.0,1.0,1.0,1.0,0.9803290532039731,1.0,1.0,1.0,,0.9929746618585619
35,ae07b0ef14e25e47,True,1.0,1.0,1.0,1.0,0.620376272893252,1.0,1.0,1.0,1.0,0.8813675852791413
36,2c67391395c65d6a,True,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
37,31cda9ad4b8257b9,True,1.0,1.0,1.0,1.0,0.41170504588535767,1.0,1.0,1.0,0.0,0.6911578268391743
38,868b74972b4c59fd,True,1.0,1.0,1.0,1.0,0.5071408298566595,1.0,1.0,1.0,0.0,0.7209815093302061
39,80ae73dfb4c45e8d,True,1.0,0.0,1.0,1.0,0.9512428930455475,1.0,1.0,1.0,1.0,0.0
40,24d02c4c2a325f01,True,1.0,0.0,1.0,1.0,0.9217237772586607,1.0,1.0,1.0,1.0,0.0
41,6894aab92b0058dd,True,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
42,e917a198bd9757a4,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
43,ac0fb7997f4e5106,True,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0
44,431ae29947e95c26,True,1.0,1.0,1.0,1.0,0.502890181445038,1.0,1.0,1.0,,0.8224607790875135
45,ff5e13b14d735e52,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
46,5d3e45ad38ef5b9c,True,0.5,0.0,1.0,1.0,0.9851422691894056,1.0,1.0,1.0,,0.0
47,c9b12b21fa7c57fd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
48,a25711b4fdcc50df,True,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
49,93c36f72811852d3,True,1.0,0.0,1.0,1.0,0.9394005862684605,1.0,1.0,1.0,1.0,0.0
50,average_all_frames,True,0.68,0.62,0.92,1.0,0.82048440274276,0.62,0.94,0.74,0.37209302325581395,0.45105129154233586
